dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,n_keep,interleave,n_bursts,modulation,snr_db,fading,coherence_symbols,empirical_ber,theory_ber,channel_kind,n_comp,dimension,method_label
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7332228666114333,0.6627556244928712,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,0.0,rayleigh_block,32,0.14610671997070312,0.1464466094067262,bpsk_rayleigh_block,,4096.0,pure_hdc_D4096/bpsk_rayleigh_block
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7348798674399337,0.6641365597415536,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,-2.0,rayleigh_block,32,0.1881561279296875,0.18900836834134227,bpsk_rayleigh_block,,4096.0,pure_hdc_D4096/bpsk_rayleigh_block
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7307373653686827,0.6624865932649294,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,8.0,none,32,0.000194549560546875,0.00019090777407599314,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7323943661971831,0.6644201516232081,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,6.0,none,32,0.002216339111328125,0.002388290780932807,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7307373653686827,0.6617715466182955,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,4.0,none,32,0.01206207275390625,0.01250081804073755,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7307373653686827,0.6623213526593311,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,2.0,none,32,0.03729248046875,0.03750612835892598,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7323943661971831,0.6651486501354339,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,0.0,none,32,0.07855606079101562,0.07864960352514258,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7323943661971831,0.6648323698657055,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,-2.0,none,32,0.13090896606445312,0.13064448852282917,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,2,0.7315658657829329,0.6631025222547733,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,8.0,none,32,0.000217437744140625,0.00019090777407599314,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.002388290780932807,0,0.0,2,0.7323943661971831,0.66455212584708,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,6.0,none,32,0.002437591552734375,0.002388290780932807,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01250081804073755,0,0.0,2,0.7315658657829329,0.663191031788488,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,4.0,none,32,0.012142181396484375,0.01250081804073755,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.03750612835892598,0,0.0,2,0.7348798674399337,0.6678164571823472,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,2.0,none,32,0.037364959716796875,0.03750612835892598,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.07864960352514258,0,0.0,2,0.7307373653686827,0.6627233009880833,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,0.0,none,32,0.07795333862304688,0.07864960352514258,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.13064448852282917,0,0.0,2,0.7307373653686827,0.6608881084834315,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,-2.0,none,32,0.13031768798828125,0.13064448852282917,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
