dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,sensor,dimension,hybrid_mode,method_label
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9121789560894781,0.8628471761557114,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.15,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8218724109362054,0.7678466895971078,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clip:clip_to=6.0,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6190194920259894,0.5345130262838498,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clean,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.43827525103366805,0.42599764236819126,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.1,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.25930301240401654,0.26970168572059955,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.3,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.37684583579444775,0.3447433782736703,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.15,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.3118724158298878,0.27592262590132133,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.3,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6101594802126403,0.53098375056573,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_bias:bias=0.25,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6054341405788541,0.531328179848555,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_scale:scale=1.15,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6266981689308919,0.5382432341736504,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.05,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6172474896633195,0.5281983282905139,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.15,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.5351447135262847,0.49270284424760974,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clip:clip_to=6.0,4096.0,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7332228666114333,0.6651585878194195,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clean,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.656172328086164,0.6071744902754278,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.1,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.4855012427506214,0.3510949584928001,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.56006628003314,0.4868877441687798,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.4407622203811102,0.30320292299124174,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7348798674399337,0.6544931578902393,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_bias:bias=0.25,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.704225352112676,0.6343720721891479,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_scale:scale=1.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7365368682684341,0.668370548644169,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.05,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7299088649544325,0.6620728962528359,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.6586578293289147,0.5807706982355094,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clip:clip_to=6.0,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7129356172474897,0.600416289541349,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clean,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5327820437093916,0.4003664109994827,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.1,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5398700531600709,0.3450080220033977,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5109273479031305,0.34411189030939315,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.505611340815121,0.3057592458488193,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.6845835794447725,0.5671635039861082,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_bias:bias=0.25,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5883047844063792,0.48349898269908176,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_scale:scale=1.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.707028942705257,0.5966726956556777,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.05,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7023036030714708,0.593642642031916,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.6231541642055523,0.5492222368121017,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clip:clip_to=6.0,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.768019884009942,0.6710304086486568,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clean,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.34631317315658655,0.24317215256748642,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.1,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.2328086164043082,0.16101894004330242,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.5186412593206297,0.4246225325422045,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.3247721623860812,0.21257671618892143,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7854183927091963,0.6851442274161588,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_bias:bias=0.25,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.776304888152444,0.6856109543864795,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_scale:scale=1.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7647058823529411,0.6693372139100215,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.05,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7373653686826843,0.6488266679984707,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.6785418392709196,0.5798606567631489,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clip:clip_to=6.0,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7595983461311282,0.6864942035811182,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clean,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.32722976963969286,0.2847530016817587,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.1,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.18606024808033078,0.20758295352614003,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.5215593620791494,0.37198984351210856,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.477259303012404,0.2701266983442906,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7052569403425871,0.6347012822138317,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_bias:bias=0.25,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.6402835203780272,0.5691213822887857,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_scale:scale=1.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7566450088600118,0.6828399686344292,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.05,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7424689899586533,0.6660491398849456,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,2,0.7058476077968104,0.6439945202585753,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clip:clip_to=6.0,4096.0,task,hybrid_hdc:task
